Sample_ID,Source,Reference,Target_Language,Model,Prediction
54,ristu * stina * uk * staf * uan * uk * in * mikla * at * iartiknum uk kuri₫i * kas at * uiri * ₫u mon i krati * kiatit lata kunar ik stin,De reste stenarna / och även staven därovan(?) / den stora / till hederstecken(?). / Också Gyrid / älskade sin make. / Därför i sorgekväde / skall han besjungas. Gunnar högg stenen,sv,gemma-2-2b-it-ft_20_epochs,"Ristade stenarna och staven var Vagns och den mistelösa höga ägande. Gunnar gjorde, en sten."
55,×· katrin : ioans : husfyra : i sundru : han : lit : giara : þina : stain : yfir : moþur sina : botiauþu : iak[o]bs : kunu : sihlaihs:arf(a) : biþin : f(i)(r)(i) (h)enar : sial : bater : noster :×,"Katrin, Johans husfru i Sundre, hon lät göra denna sten över sin moder Bottjaud, hustru till Jakob Siglaiks arvinge. Be för hennes själ Pater noster.",sv,gemma-2-2b-it-ft_20_epochs,"Katarin Jonsson i Sunderv söder om Uppsala, han lät göra denna sten över sin moder Bothia, ungfru av Jakobs släkt, (och) bad för hennes själ."
56,si[kfiR]uþr : lit : hi : Risa : at : burkaiR : foþur sin,"Sigfröd lät här resa efter Borgger, sin fader",sv,gemma-2-2b-it-ft_20_epochs,"Sigfrude lät hugga här efter Borggeir, sin fader"
57,as(b)iarn : risþi (:) stin : þan(s)i : aftiR : tuark : filaka : sin : trik : kuþan,"Asbjörn reste denna sten efter Dvärg, sin vän, en god man",sv,gemma-2-2b-it-ft_20_epochs,"Asbjörn reste denna sten efter Torg, sin bolagsman, en god man"
58,[arum ÷ ...bti(r) ÷ ...u... ÷ biyrþ ÷ þusinn ÷ ithuntraþ ÷ at ÷ ok ÷ sekstih ÷ ... ... ÷ kirkia] malaþ ÷ bu ÷ ra [?ur ÷ sif...na ÷ kari ÷ (a)-l(e) ÷ na^uþ] [i(r)a^l ru--r],Året efter ... födelse 1161 ... kyrkan målad BU RA ...,sv,gemma-2-2b-it-ft_20_epochs,... ... ... -... - Thunn lät göra [det här] med sin hustru ... Gretas kyrka. Mad må bu/by skorstenen ... kors
59,... : stin : þani : e... ... bruþur : sifa,... denna sten efter ... Seves broder,sv,gemma-2-2b-it-ft_20_epochs,... denna sten efter ... Sœfis (?) broder
60,si[h]tris : aruar[r] : litu : giera : st[a]en : yfir : auþu-l- : broþur : sin : a : finlandi : do : aglia...,"Sigtryggs arvingar lät göra stenen över Audvald, deras broder, som dog i Finland ...",sv,gemma-2-2b-it-ft_20_epochs,"Sigtris och Arvar lät göra stenen över Audulf ... sin broder, som föddes i Finland"
61,þurulfs * sati ' stain ' uftiR ' tuka ' tuka ' sun ¶ hin * usta * kuþ ' hialbi * hans *,"Torulf satte stenen efter Tone, Tokes son, den yttersta. Gud hjälpe hans",sv,gemma-2-2b-it-ft_20_epochs,"Tormulfs sände stenen efter Toke, Toke's son. Han videdalen. Gud hjälpe honom!"
62,* uikhiulmbR * auk * auţmuntr * ţai(R) * litu * raisa * sten * at * serkiR * broţur * sen * koţna *,"Vighjälm och Ödmund de lät resa stenen efter Sverker, sin gode broder",sv,gemma-2-2b-it-ft_20_epochs,"Vigjholmme och Ödmund de lät resa stenen efter Svarger, sin gode broder"
63,kulefr ' u(k) ' s[i]oli ' litu ' risa ' iftiR ' ikifast ' sun [' i]arunta,"Gullev och Sjole lät resa efter Ingefast, Järunds son",sv,gemma-2-2b-it-ft_20_epochs,"Gullefr och Sölme lät resa stenen efter Ingefast, Jarunta[s son"
64,...(n)untr : a : aisku : sina :,... Anund efter sin älskade,sv,gemma-2-2b-it-ft_20_epochs,...nund efter sin man
65,osmuntr : risþi : stin : þansi : ifiR : tuk * faþur * sin,"Åsmund reste denna sten efter Toke, sin fader",sv,gemma-2-2b-it-ft_20_epochs,"Ásmund reste denna sten efter Tock, sin fader"
66,+ sihrafr : i : flinauik : ha[n : lit : mik : gera : yfir] : si[n] : ...þur : iakaup : guþ : naþi : hans : sial : þa : uar : u[r : prim:stafr : ok : þos : sunut]ahr : en ha[n] : do,Sigraiv i Flenvike han lät göra mig över sin fader Jakob. Gud nåde hans själ. Då var primstav och söndagsruna när han dog.,sv,gemma-2-2b-it-ft_20_epochs,"Sigjärv i Flenviken, han lät göra mig över sin fader Jakob. Gud vare nådig mot hans själ. Det var vår presid och den sonen som han gjorde."
67,þi... ...-tu * raisa * merki * þe... ... * faþur sin *,... lät resa detta minnesmärke [efter] ... sin fader,sv,gemma-2-2b-it-ft_20_epochs,... lät resa dessa minnesmärken ... sin fader
68,: freystin : reisti : stein : þensa : eftiR : haþska : faþur sin :,"Frösten reste denna sten efter Hadske, sin fader",sv,gemma-2-2b-it-ft_20_epochs,"Freystein reste denna sten efter Haðste, sin fader"
69,...(u)n[ar] × auk × suain × raistu × st=ain × at × ton(u) × mo₫ur ...,"Gunnar och Sven reste stenen efter Tona, [sin] moder ...",sv,gemma-2-2b-it-ft_20_epochs,"... sin, sin och Sven reste stenen efter Tunne, (sin) moder ..."
70,sihuiţr : auk : suain : auk : uihielbr : auk : kyla : ţaun : litu : raisa : stain : eftiR * olaif,Sigvid och Sven och Vilhjälm och Gylla de lät resa stenen efter Olev,sv,gemma-2-2b-it-ft_20_epochs,"Sigvid och Sven och Vigbjörn och Gillög, de lät resa stenen efter Oloiv"
71,frustin : riti : stin : ₫ina : iftR : sikmut : uk : ukitRi : an ua : bur₫,"Frösten reste denna sten efter Sigmund, och mindre glad bar han bördan",sv,gemma-2-2b-it-ft_20_epochs,"Frösten reste denna sten efter Sigmund och Ökitta, hans hustru."
72,' uaţr + auk × ţakn × auk × kunar + raistu × stain + ţana × at × haursa × foţur sin + kuţ hialbi ot hans ×,"Väder och Tägn och Gunnar reste denna sten efter Hörse, sin fader. Gud hjälpe hans ande.",sv,gemma-2-2b-it-ft_20_epochs,"Öd och Dag och Gunnar reste denna sten efter Horse, sin fader. Gud hjälpe hans ande."
73,× kr(e)stin × let × giara × merki × eftiR × sun sen × huir sum runum riþr × hafi byniR × firiR × alah sial × suni ÷ uaR faþiR ala ×,Kristin lät göra minnesmärket efter sin son. Var och en som tyder runorna have böner för Ales själ. Sune var Ales fader.,sv,gemma-2-2b-it-ft_20_epochs,"Kristine lät göra minnesmärket efter hennes son. Vår Gud har satt dem samman, att människor rider runorna över dem."
74,botildær : læt : gæra : hua(l)f þænna : ifir : sue n : dyrmoson : haraldær : stenmæstari : gærþi : {BOGILDER : LET GERA (:) HVALF : DENNA : IF IR : SVEN : DEV...OSON : AVE MARIA * GRATIA},Bothild lät göra detta valv över Sven Dyrmodsson. Harald stenmästare gjorde.,sv,gemma-2-2b-it-ft_20_epochs,"Bothildär lät göra denna gravpall för Sven, sin dotter, och Dyrmäson, men Harald den mästersten gjorde. [Bothildär lät göra denna gravpall för Sven, sin dotter, och Dyrmäson]"
75,* þrikr : auk : frusti : litu : k(a)r[a * bro : a]uk * [l]itu raisa : stin at : orma : faþur : sin : koþan,"och Froste lät göra bron och resa stenen efter Orme, sin gode fader",sv,gemma-2-2b-it-ft_20_epochs,"Treger och Fröste lät göra bron och lät loda stenen efter Orm, deras gode fader"
76,× asbiurn × auk × þiR ali × auk × urykia × raistu × stain × eftiR × þurkut + faþur * sin ×,"Asbjörn och Alle och Orökja reste stenen efter Torgöt, sin fader",sv,gemma-2-2b-it-ft_20_epochs,"Asbjörn och alla, plus Öryka, reste stenen efter Torgöt, sin fader"
77,: halftan ÷ rasþi : st(a)- ...si : at : raknualt : faþur : sin : ouk : tan * bruþur sin þrutaR þiak(n)a,"Halvdan reste denna sten efter Ragnvald, sin fader, och Dan, sin broder, dugande män",sv,gemma-2-2b-it-ft_20_epochs,"Halvdan reste denna sten efter Ragnvald, sin fader, och tan [reste] sten efter, denna goda broders[in]"
78,"× iarlibaki × lit × raisa × stan + þina × a... ... ...kuan + han × ati ain × tabu × alan × -... ... ont hans +
× iarlabaki × lit raisa × stain × þin- at sik kuikuan × auk × þinkstaþ × þina × karþi + auk × ain ati + alt hu-(t)ari × þita +","Jarlabanke lät resa denna sten [efter sig själv] medan han levde. Han ägde ensam hela Täby. [Gud hjälpe] hans själ
Jarlabanke lät resa denna sten efter sig, medan han levde och gjorde denna tingsplats och innehade ensam detta hundare",sv,gemma-2-2b-it-ft_20_epochs,Jarlebak lät resa denna sten efter ... han var ensam över hela tabben. Vår Herren förkast hans ande. Jarlebak lät resa denna sten efter sig och gjorde här denna bro. Han är den bäste och värdefullst.
79,couæk a þræþr þisa ho^f : fimta mo^rk,Solveig äger dessa trådar Fem och en halv mark,sv,gemma-2-2b-it-ft_20_epochs,... på dessa tre väggar: fem mäta
80,hulmstin × auk × haosui × litu × raisa istain × iftir × iybiurn × faþur sin × auk × kiriþ × ifti,"Holmsten och Hosve lät resa stenen efter Jobjörn, sin fader, och Gyrid efter [honom]",sv,gemma-2-2b-it-ft_20_epochs,"Holmsten och Håsvye lät resa stenen efter Öjbjörn, sin fader, och Gerid efter"
81,asm(u)(t)(r) * auk * þeR * bruþr * restu * sten * þani * eftiR * sarta * faþur * sia *,"Asmund och hans bröder reste denna sten efter Svarte, deras fader",sv,gemma-2-2b-it-ft_20_epochs,"Asmund och hans bröder reste denna sten efter Svarte, deras fader"
82,tur...rn rti * stun þansi * ufti × u(i)(s)(þ)i uis × broþu...,"Torbjörn reste denna sten efter , Svens broder",sv,gemma-2-2b-it-ft_20_epochs,"Torbjörn(?) reste denna sten efter Västed, Västeds broder"
83,... : eftiR : man : tau... ...,... efter den döde mannen ...,sv,gemma-2-2b-it-ft_20_epochs,"... efter Mann, den andra [eleganti]sten ..."
84,krim * risti * stin * efti * hltan * freta * sin *,"Grim reste stenen efter Halvdan, sin frände",sv,gemma-2-2b-it-ft_20_epochs,"Grim reste stenen efter Holger, sin frände"
85,i(n)ki * auk * kati... ... ... * stain * at * þtgn * -aþur * sin * koþan * kuþ * ialbi,"Inge och Kättil ... stenen efter Tägn, sin gode fader",sv,gemma-2-2b-it-ft_20_epochs,Inge och Kättil [reste stenen] efter sin gode far Sigvat. Gud hjälpe.
86,+jilsuiþ : arærde : æfte berhtsuiþe • bekun onbergigebid=daþ þær : saule-,Gilswith reste efter Berhtswith minnesmärket på en kulle. Be för hennes själ.,sv,gemma-2-2b-it-ft_20_epochs,Helsvið gjorde efter Bertälvsten en bägervård. Gud försonar hans själ.
87,iþal-ra × lit rita stin þino + abtiR ibiurn sun sin × þaR uaR-... ...(h)... ...uain × auk arnfasta (a)uk ai-... þaiR u(a)... -uþ hialbi hons| |salu| |uk| |kuþs muþiR × runoR ritaR hu-msr,"... lät resa denna sten efter Ebjörn, sin son. De var ... Sven och Arnfast och ... de ... Gud hjälpe hans själ och Guds moder. Rätta runor högg Åsmund",sv,gemma-2-2b-it-ft_20_epochs,"Iðal-Rä lär resa denna sten efter Ĺbjörn, sin son. De var ... - vare Gud nådig och Guds moder vare nådig till dem. Runor ristade högt"
88,biurn : riti stain þino : aftiR : ufriþ : auk at : un sunu sin,"Björn reste denna sten efter Ofrid och efter Unn, sina söner",sv,gemma-2-2b-it-ft_20_epochs,"Björn reste denna sten efter Orfrid och efter Unn, sina söner"
89,asmut-r... ris-- * runaR * eftiR × stein * faþurs*faþur * sin * auk * faþur * siba * ok × geiRbiarnaR × aok... ulfs * eaR * merki * mikit * at * man * koþan ×,"Åsmund ristade runor efter Sten, sin farfar, och fadern till Sibbe och Gerbjörn ... ett stort minnesmärke efter en god man.",sv,gemma-2-2b-it-ft_20_epochs,"Åsmund lät rista runorna efter sten, Sibbes fader, och efter Geirbjörn, Ulvs fader, efter en mycket god man"
90,¤ (u)talfriþR : raisti * staina + þisa a-tR * styr * faþur : sin * (k)...þ hilbi * ant þira bratr hiuk run-R,"Odalfrid reste dessa stenar efter Styr, sin fader. Gud hjälpe deras andar. Brand högg runorn.",sv,gemma-2-2b-it-ft_20_epochs,"Otelfrid reste dessa stenar efter Styr, sin fader. Gud hjälpe deras ande. Bratt hugg runorna"
91,...- × r(i)(t)(a) × stin × þina × at × runul- ...-...,... resa denna sten efter Runulf ...,sv,gemma-2-2b-it-ft_20_epochs,... reste denna sten efter Rynol ...
92,: asur : auk : þai(R) ...in : | : ...,Assur och ...,sv,gemma-2-2b-it-ft_20_epochs,Åsur och ...
93,... reisa × stein × auk × k--- ... hialbi × ont × hans ×,... resa stenen och gjorde ... hjälpe hans ande,sv,gemma-2-2b-it-ft_20_epochs,... resa stenen och göra bron [för att] hjälpe hans ande
94,kakulfr ' ok benuiþr ' litu ' rita ' sten ' iftR ooþbiarn ' sun in,"Gångulv (?) och Benvid lät resa stenen efter Ödbjörn, deras son",sv,gemma-2-2b-it-ft_20_epochs,"Gagulv och Benuid lät resa stenen efter Odbjörn, son."
95,... ...(s)(þ)i : stin : þna : iftiR : kuþmut : sun sin : þa-...,"... reste denna sten efter Gudmund, sin son ...",sv,gemma-2-2b-it-ft_20_epochs,"... reste denna sten efter Gudmund, sin son ..."
96,þurkal : sati : stia : aft : ... ... sun : faþur : sin :,"Torkel satte denna sten efter ... son, sin fader",sv,gemma-2-2b-it-ft_20_epochs,"Torkal satte stenen efter ... sin son, sin fader"
97,: atuitr : raisti : stein ... at : aisi : faþur : sin : þrutaR : þiakn :,"Andvätt reste denna sten efter Est, sin fader, en dugande man",sv,gemma-2-2b-it-ft_20_epochs,"Andvätt reste stenen ... efter Eistr, sin fader, en duglig man"
98,kal|i| |l|it hkua heli ţisa iftiR * suni sina toa * auk ţau ikiţora * bR- (a)ina kiarţu mukit mirki furiR arkum mani,"Kale lät hugga dena häll efter sina tvĺ söner och han och Ingetora gjorde en bro, ett stort minnesmärke inför mĺnga män",sv,gemma-2-2b-it-ft_20_epochs,Kalle lät hugga denna sten efter sina söner Toari(?) och ... och Enga ... gjorde mycket. Min minnesmärke.
99,afriţ : lit : at : suartau(a) : auk : at : iulfast : suni : sina : ok : at : askaut *,"Ĺfrid lät [hugga hällen] efter Svarthövde och efter Igulfast, sina söner,  och efter Ĺsgöt",sv,gemma-2-2b-it-ft_20_epochs,"Åfrid lät [resa stenen] efter Svartve och efter Igulfast, sina söner, och efter Åsgaud"
100,: sibi : auk : rusia : auk : krifi : þiR : raistu : stin : þansa : at : sluru : faþur : sin,"Sibbe och Rysja och Krifi de reste denna sten efter Slora, sin fader",sv,gemma-2-2b-it-ft_20_epochs,"Sibbe och Ruse och Greve, de reste denna sten efter Sluru, sin fader."
